2025-03-30 21:17:51.1|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE TABLE "ApplicationStatus" ("Id" INTEGER NOT NULL PRIMARY KEY AUTOINCREMENT, "ProviderId" INTEGER NOT NULL, "InitialFailure" DATETIME, "MostRecentFailure" DATETIME, "EscalationLevel" INTEGER NOT NULL, "DisabledTill" DATETIME)
2025-03-30 21:17:51.2|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0032064s
2025-03-30 21:17:51.2|Info|FluentMigrator.Runner.MigrationRunner|CreateIndex ApplicationStatus (ProviderId)
2025-03-30 21:17:51.2|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE UNIQUE INDEX "IX_ApplicationStatus_ProviderId" ON "ApplicationStatus" ("ProviderId" ASC)
2025-03-30 21:17:51.2|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0018713s
2025-03-30 21:17:51.2|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (2, '2025-03-31T02:17:51', 'ApplicationStatus')
2025-03-30 21:17:51.2|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|Committing Transaction
2025-03-30 21:17:51.2|Info|FluentMigrator.Runner.MigrationRunner|2: ApplicationStatus migrated
2025-03-30 21:17:51.2|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0145001s
2025-03-30 21:17:51.2|Info|FluentMigrator.Runner.MigrationRunner|3: IndexerProps migrating
2025-03-30 21:17:51.2|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|Beginning Transaction
2025-03-30 21:17:51.2|Info|IndexerProps|Starting migration of Main DB to 3
2025-03-30 21:17:51.2|Info|FluentMigrator.Runner.MigrationRunner|AlterTable Indexers
2025-03-30 21:17:51.2|Info|FluentMigrator.Runner.MigrationRunner|=> 4.2E-06s
2025-03-30 21:17:51.2|Info|FluentMigrator.Runner.MigrationRunner|CreateColumn Indexers Redirect Boolean
2025-03-30 21:17:51.2|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|ALTER TABLE "Indexers" ADD COLUMN "Redirect" INTEGER NOT NULL DEFAULT 0
2025-03-30 21:17:51.2|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0043161s
2025-03-30 21:17:51.2|Info|FluentMigrator.Runner.MigrationRunner|CreateTable DownloadClients
2025-03-30 21:17:51.2|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE TABLE "DownloadClients" ("Id" INTEGER NOT NULL PRIMARY KEY AUTOINCREMENT, "Enable" INTEGER NOT NULL, "Name" TEXT NOT NULL, "Implementation" TEXT NOT NULL, "Settings" TEXT NOT NULL, "ConfigContract" TEXT NOT NULL, "Priority" INTEGER NOT NULL DEFAULT 1)
2025-03-30 21:17:51.2|Info|FluentMigrator.Runner.MigrationRunner|=> 0.009979s
2025-03-30 21:17:51.2|Info|FluentMigrator.Runner.MigrationRunner|CreateTable DownloadClientStatus
2025-03-30 21:17:51.2|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE TABLE "DownloadClientStatus" ("Id" INTEGER NOT NULL PRIMARY KEY AUTOINCREMENT, "ProviderId" INTEGER NOT NULL, "InitialFailure" DATETIME, "MostRecentFailure" DATETIME, "EscalationLevel" INTEGER NOT NULL, "DisabledTill" DATETIME)
2025-03-30 21:17:51.2|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0081171s
2025-03-30 21:17:51.2|Info|FluentMigrator.Runner.MigrationRunner|CreateIndex DownloadClientStatus (ProviderId)
2025-03-30 21:17:51.2|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE UNIQUE INDEX "IX_DownloadClientStatus_ProviderId" ON "DownloadClientStatus" ("ProviderId" ASC)
2025-03-30 21:17:51.2|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0015937s
2025-03-30 21:17:51.2|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (3, '2025-03-31T02:17:51', 'IndexerProps')
2025-03-30 21:17:51.2|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|Committing Transaction
2025-03-30 21:17:51.2|Info|FluentMigrator.Runner.MigrationRunner|3: IndexerProps migrated
2025-03-30 21:17:51.2|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0122624s
2025-03-30 21:17:51.2|Info|FluentMigrator.Runner.MigrationRunner|4: add_update_history migrating
2025-03-30 21:17:51.2|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|Beginning Transaction
2025-03-30 21:17:51.2|Info|add_update_history|Starting migration of Main DB to 4
2025-03-30 21:17:51.2|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|INSERT INTO "VersionInfo" ("Version", "AppliedOn", "Description") VALUES (4, '2025-03-31T02:17:51', 'add_update_history')
2025-03-30 21:17:51.2|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|Committing Transaction
2025-03-30 21:17:51.2|Info|FluentMigrator.Runner.MigrationRunner|4: add_update_history migrated
2025-03-30 21:17:51.2|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0111166s
2025-03-30 21:17:51.2|Info|FluentMigrator.Runner.MigrationRunner|5: update_notifiarr migrating
2025-03-30 21:17:51.2|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|Beginning Transaction
2025-03-30 21:17:51.2|Info|update_notifiarr|Starting migration of Main DB to 5
